lower angle,upper angle,system x,acceleration,holding angle,ticks (50 tps)
0.95050718,1.517513752,-0.034499813,-1.54E-05,0,1005
0.951719479,1.514283895,-0.03479247,-1.25E-05,0,1006
0.952883259,1.511168718,-0.035015342,-9.49E-06,0,1007
0.953998105,1.508169174,-0.035168731,-6.52E-06,0,1008
0.955063478,1.505286336,-0.035252235,-3.55E-06,0,1009
0.956079141,1.502520442,-0.035265362,-5.57E-07,0,1010
0.957044856,1.499872088,-0.035208773,2.40E-06,0,1011
0.957960622,1.497341156,-0.035082886,5.33E-06,0,1012
0.958826319,1.494927645,-0.034887406,8.28E-06,0,1013
0.959642247,1.492631078,-0.034624201,1.11E-05,0,1014
0.960408525,1.49045074,-0.034292688,1.40E-05,0,1015
0.961125449,1.488385677,-0.033893072,1.69E-05,0,1016
0.961793617,1.486434817,-0.033427835,1.96E-05,0,1017
0.962413446,1.484596848,-0.032897001,2.24E-05,0,1018
0.96298571,1.482869864,-0.032301807,2.51E-05,0,1019
0.963511125,1.481252313,-0.031644117,2.77E-05,0,1020
0.963990585,1.479741931,-0.030924983,3.02E-05,0,1021
0.964425043,1.478336215,-0.030145155,3.28E-05,0,1022
0.964815573,1.477033019,-0.029307649,3.51E-05,0,1023
0.965163247,1.475829363,-0.028412623,3.75E-05,0,1024
0.965469436,1.474722266,-0.027462926,3.98E-05,0,1025
0.965735392,1.473708749,-0.026460282,4.20E-05,0,1026
0.965962605,1.472785473,-0.025407357,4.40E-05,0,1027
0.966152565,1.471948743,-0.024305567,4.60E-05,0,1028
0.966306822,1.471194744,-0.02315644,4.80E-05,0,1029
0.966427044,1.470519781,-0.021962972,4.98E-05,0,1030
0.966515021,1.469920039,-0.020728818,5.14E-05,0,1031
0.966572479,1.469390869,-0.019454223,5.31E-05,0,1032
0.966601268,1.468928337,-0.018142929,5.46E-05,0,1033
0.966603355,1.468527675,-0.016796909,5.59E-05,0,1034
0.966580705,1.468184471,-0.015419329,5.72E-05,0,1035
0.966535286,1.467893958,-0.014012114,5.84E-05,0,1036
0.966469304,1.467651248,-0.01257895,5.94E-05,0,1037
0.966384784,1.467451572,-0.011122267,6.03E-05,0,1038
0.966283814,1.467289925,-0.009644212,6.12E-05,0,1039
0.966168718,1.467161059,-0.008148283,6.19E-05,0,1040
0.966041581,1.467060208,-0.006637407,6.24E-05,0,1041
0.965904609,1.466981888,-0.005113141,6.29E-05,0,1042
0.965760187,1.466921091,-0.003580297,6.32E-05,0,1043
0.96561052,1.466872454,-0.002040809,6.34E-05,0,1044
0.965457932,1.466830611,-0.00049769,6.35E-05,0,1045
0.965304629,1.466790438,0.001046342,6.35E-05,0,1046
0.965152935,1.466746449,0.002588712,6.34E-05,0,1047
0.965005116,1.46669364,0.004125776,6.31E-05,0,1048
0.964863495,1.466626406,0.005655399,6.28E-05,0,1049
0.964730338,1.466539741,0.007173965,6.23E-05,0,1050
0.964607791,1.466428518,0.00867938,6.17E-05,0,1051
0.964498178,1.466287255,0.010169145,6.10E-05,0,1052
0.964403705,1.466111064,0.011639834,6.01E-05,0,1053
0.964326517,1.465894938,0.013088994,5.92E-05,0,1054
0.96426876,1.465633869,0.014514187,5.82E-05,0,1055
0.96423258,1.465322733,0.015913407,5.71E-05,0,1056
0.964220063,1.464956999,0.017283168,5.58E-05,0,1057
0.964233295,1.464531779,0.018621235,5.45E-05,0,1058
0.964274244,1.464042544,0.019925259,5.30E-05,0,1059
0.964344815,1.463484764,0.021193464,5.15E-05,0,1060
0.964446978,1.462854028,0.022423141,4.99E-05,0,1061
0.964582578,1.462146163,0.023611882,4.82E-05,0,1062
0.964753405,1.461356878,0.024758262,4.65E-05,0,1063
0.964961127,1.460482478,0.02585993,4.46E-05,0,1064
0.965207473,1.459518909,0.026915247,4.27E-05,0,1065
0.965494112,1.458462358,0.027922327,4.07E-05,0,1066
0.965822474,1.457309604,0.028879458,3.87E-05,0,1067
0.966194228,1.456056833,0.029784816,3.65E-05,0,1068
0.966610626,1.454701185,0.03063716,3.44E-05,0,1069
0.967073158,1.45323956,0.031433908,3.21E-05,0,1070
0.967582957,1.451668859,0.032175806,2.99E-05,0,1071
0.968141333,1.449986458,0.032860336,2.75E-05,0,1072
0.96874936,1.448190093,0.033485967,2.51E-05,0,1073
0.969408111,1.446277022,0.034052861,2.28E-05,0,1074
0.970118479,1.444245577,0.034559133,2.03E-05,0,1075
0.970881538,1.442093372,0.035003763,1.78E-05,0,1076
0.971697883,1.439818859,0.035387275,1.54E-05,0,1077
0.972568349,1.437420368,0.035708426,1.29E-05,0,1078
0.973493592,1.434896588,0.035966411,1.03E-05,0,1079
0.974474148,1.432246327,0.036161142,7.78E-06,0,1080
0.975510494,1.429468513,0.036292696,5.25E-06,0,1081
0.976603047,1.426562548,0.036360051,2.69E-06,0,1082
0.977752046,1.423527837,0.036363874,1.52E-07,0,1083
0.978957788,1.420364022,0.036303455,-2.41E-06,0,1084
0.980220274,1.417070985,0.036180045,-4.91E-06,0,1085
0.981539683,1.413648844,0.035992392,-7.46E-06,0,1086
0.982915835,1.410097718,0.035742608,-9.92E-06,0,1087
0.984348671,1.406418204,0.035430004,-1.24E-05,0,1088
0.985837952,1.402611017,0.035055147,-1.49E-05,0,1089
0.987383382,1.398676991,0.034618746,-1.73E-05,0,1090
0.988984481,1.394617319,0.034121912,-1.97E-05,0,1091
0.990640775,1.390433311,0.033565329,-2.20E-05,0,1092
0.992351727,1.386126399,0.032949807,-2.43E-05,0,1093
0.994116561,1.38169837,0.032277116,-2.66E-05,0,1094
0.995934621,1.377151012,0.031547884,-2.88E-05,0,1095
0.997805015,1.372486711,0.030762818,-3.10E-05,0,1096
0.999726729,1.36770761,0.029924611,-3.30E-05,0,1097
1.001698867,1.362816334,0.029033054,-3.51E-05,0,1098
1.003720121,1.357815623,0.028091461,-3.70E-05,0,1099
1.005789415,1.35270834,0.027100395,-3.89E-05,0,1100
1.007905499,1.347497582,0.02606122,-4.08E-05,0,1101
1.010067002,1.342186451,0.02497641,-4.26E-05,0,1102
1.012272374,1.33677876,0.023847465,-4.43E-05,0,1103
1.014520065,1.331277967,0.022677174,-4.58E-05,0,1104
1.016808585,1.325687885,0.021466367,-4.74E-05,0,1105
1.019136087,1.320012689,0.020217946,-4.88E-05,0,1106
1.021501021,1.314256191,0.018933212,-5.02E-05,0,1107
1.023901359,1.308423042,0.0176149,-5.15E-05,0,1108
1.026335255,1.302517414,0.016265752,-5.26E-05,0,1109
1.028800682,1.296544075,0.014887938,-5.37E-05,0,1110
1.031295733,1.290507674,0.013482841,-5.47E-05,0,1111
1.033818142,1.284413219,0.012053928,-5.56E-05,0,1112
1.036365763,1.278265595,0.010603886,-5.64E-05,0,1113
1.038936333,1.27207005,0.009135134,-5.71E-05,0,1114
1.041527645,1.265831709,0.007649892,-5.76E-05,0,1115
1.044137315,1.259555817,0.00615162,-5.81E-05,0,1116
1.046762959,1.253248096,0.004641854,-5.85E-05,0,1117
1.049402074,1.246913791,0.003125105,-5.87E-05,0,1118
1.052052275,1.240558624,0.001602763,-5.89E-05,0,1119
1.05471106,1.234188318,7.73E-05,-5.90E-05,0,1120
1.057375745,1.227808475,-0.001446503,-5.89E-05,0,1121
1.060043947,1.221424818,-0.002967561,-5.87E-05,0,1122
1.062712983,1.215043426,-0.004483177,-5.84E-05,0,1123
1.065380172,1.208669662,-0.005987893,-5.80E-05,0,1124
1.068043069,1.202309966,-0.007483017,-5.76E-05,0,1125
1.070698814,1.195969701,-0.008961399,-5.69E-05,0,1126
1.073344872,1.189654946,-0.010422143,-5.61E-05,0,1127
1.075978593,1.183371544,-0.011862248,-5.53E-05,0,1128
1.078597383,1.177125096,-0.013278413,-5.43E-05,0,1129
1.081198619,1.170921445,-0.014668054,-5.33E-05,0,1130
1.083779709,1.164766192,-0.016027975,-5.21E-05,0,1131
1.086338119,1.158665419,-0.017357598,-5.09E-05,0,1132
1.088871227,1.15262413,-0.018651079,-4.95E-05,0,1133
1.091376619,1.14664793,-0.019907205,-4.80E-05,0,1134
1.09385185,1.140742064,-0.021123031,-4.64E-05,0,1135
1.096294508,1.134911895,-0.022296449,-4.48E-05,0,1136
1.098702268,1.129162431,-0.023424836,-4.30E-05,0,1137
1.101072864,1.123498559,-0.024505724,-4.12E-05,0,1138
1.103404061,1.117924929,-0.025535987,-3.92E-05,0,1139
1.105693714,1.112446308,-0.02651395,-3.72E-05,0,1140
1.107939796,1.10706687,-0.027436714,-3.51E-05,0,1141
1.110140369,1.101791143,-0.028303831,-3.29E-05,0,1142
1.112293557,1.096622825,-0.02911199,-3.07E-05,0,1143
1.114397571,1.091565967,-0.02986033,-2.84E-05,0,1144
1.116450743,1.086624026,-0.030546741,-2.60E-05,0,1145
1.118451522,1.081799984,-0.031168346,-2.35E-05,0,1146
1.120398508,1.077097178,-0.031725353,-2.11E-05,0,1147
1.122290329,1.072518349,-0.032215761,-1.85E-05,0,1148
1.124125735,1.068066001,-0.032637801,-1.59E-05,0,1149
1.125903712,1.063742399,-0.032991205,-1.33E-05,0,1150
1.127623306,1.059549451,-0.0332748,-1.07E-05,0,1151
1.129283712,1.055488944,-0.033488471,-8.05E-06,0,1152
1.130884246,1.051562071,-0.033630798,-5.36E-06,0,1153
1.132424341,1.047770023,-0.033701612,-2.66E-06,0,1154
1.133903579,1.044113278,-0.033699231,8.95E-08,0,1155
1.135321812,1.040592551,-0.033625835,2.76E-06,0,1156
1.136678831,1.037207961,-0.033480383,5.46E-06,0,1157
1.137974695,1.03395915,-0.033262608,8.17E-06,0,1158
1.139209584,1.030845761,-0.032973491,1.08E-05,0,1159
1.140383826,1.02786696,-0.032613517,1.35E-05,0,1160
1.141497956,1.025021553,-0.032183825,1.61E-05,0,1161
1.142552511,1.022307992,-0.031683973,1.87E-05,0,1162
1.143548296,1.019724607,-0.031115845,2.12E-05,0,1163
1.144486145,1.017269254,-0.030479543,2.37E-05,0,1164
1.145367132,1.014939785,-0.029777699,2.62E-05,0,1165
1.146192507,1.01273334,-0.029011716,2.85E-05,0,1166
1.146963493,1.010647058,-0.02818265,3.09E-05,0,1167
1.14768158,1.008677602,-0.027292328,3.31E-05,0,1168
1.148348347,1.006821394,-0.026342467,3.53E-05,0,1169
1.148965464,1.005074859,-0.025335717,3.74E-05,0,1170
1.149534778,1.003433704,-0.024273496,3.94E-05,0,1171
1.150058226,1.001893759,-0.023158678,4.13E-05,0,1172
1.150537864,1.000450373,-0.021993305,4.32E-05,0,1173
1.150975839,0.999098957,-0.020780619,4.49E-05,0,1174
1.151374445,0.997834206,-0.0195223,4.66E-05,0,1175
1.151735948,0.996651351,-0.018222044,4.81E-05,0,1176
1.152062849,0.995544612,-0.016881638,4.95E-05,0,1177
1.152357654,0.994508743,-0.015505204,5.08E-05,0,1178
1.152622984,0.993537664,-0.014094461,5.20E-05,0,1179
1.152861492,0.992625713,-0.012653261,5.31E-05,0,1180
1.15307592,0.99176687,-0.011184827,5.41E-05,0,1181
1.153269068,0.990954757,-0.00969143,5.50E-05,0,1182
1.153443799,0.990183353,-0.00817754,5.57E-05,0,1183
1.153602974,0.989446163,-0.006645508,5.63E-05,0,1184
1.153749541,0.988736868,-0.005099419,5.68E-05,0,1185
1.153886453,0.988048792,-0.003541761,5.71E-05,0,1186
1.154016689,0.987375498,-0.001976381,5.74E-05,0,1187
1.15414332,0.98671025,-0.000406755,5.75E-05,0,1188
1.154269264,0.986046612,0.00116395,5.75E-05,0,1189
1.154397653,0.985377789,0.002731911,5.73E-05,0,1190
1.154531435,0.984697282,0.004293938,5.71E-05,0,1191
1.154673652,0.983998239,0.005847474,5.67E-05,0,1192
1.154827283,0.983274221,0.007388781,5.62E-05,0,1193
1.154995338,0.982518792,0.008913813,5.56E-05,0,1194
1.155180768,0.981725276,0.010420245,5.49E-05,0,1195
1.155386434,0.980887473,0.011904627,5.40E-05,0,1196
1.155615316,0.979998887,0.013363558,5.31E-05,0,1197
1.155870215,0.979053438,0.014793741,5.20E-05,0,1198
1.156153903,0.978044868,0.01619302,5.08E-05,0,1199
1.156469123,0.976967216,0.017558256,4.95E-05,0,1200
1.156818614,0.9758147,0.01888554,4.81E-05,0,1201
1.157204942,0.974581659,0.020172391,4.66E-05,0,1202
1.157630638,0.973262429,0.021416675,4.51E-05,0,1203
1.158098177,0.971851707,0.022615337,4.34E-05,0,1204
1.158610002,0.970344126,0.023765934,4.16E-05,0,1205
1.159168349,0.968734801,0.024866187,3.97E-05,0,1206
1.159775452,0.967018902,0.025913578,3.78E-05,0,1207
1.160433487,0.965191901,0.026904927,3.58E-05,0,1208
1.161144451,0.963249087,0.027839824,3.37E-05,0,1209
1.161910311,0.961186469,0.028715013,3.15E-05,0,1210
1.162732855,0.959000111,0.029528942,2.93E-05,0,1211
1.163613782,0.956686378,0.030279722,2.70E-05,0,1212
1.164554761,0.954241693,0.030965547,2.46E-05,0,1213
1.165557222,0.951662779,0.031585898,2.23E-05,0,1214
1.166622625,0.948946834,0.032137816,1.98E-05,0,1215
1.167752222,0.946091056,0.03262064,1.73E-05,0,1216
1.168947146,0.943093121,0.03303289,1.48E-05,0,1217
1.170208381,0.939950824,0.0333742,1.22E-05,0,1218
1.171536849,0.936662257,0.033643532,9.63E-06,0,1219
1.172933296,0.933225989,0.033839675,7.01E-06,0,1220
1.174398379,0.92964071,0.033961876,4.36E-06,0,1221
1.175932572,0.925905347,0.034010277,1.73E-06,0,1222
1.177536235,0.922019303,0.03398419,-9.30E-07,0,1223
1.179209606,0.917982161,0.033883433,-3.59E-06,0,1224
1.180952773,0.913793921,0.03370758,-6.26E-06,0,1225
1.182765679,0.909454703,0.033457311,-8.91E-06,0,1226
1.184648112,0.904965043,0.033133055,-1.15E-05,0,1227
1.186599688,0.900326073,0.032734501,-1.42E-05,0,1228
1.188620017,0.895538688,0.032262422,-1.68E-05,0,1229
1.190708415,0.890604556,0.031717344,-1.93E-05,0,1230
1.192864166,0.885525286,0.03110039,-2.19E-05,0,1231
1.195086227,0.880303204,0.03041303,-2.43E-05,0,1232
1.197373674,0.874940634,0.029655398,-2.68E-05,0,1233
1.199725227,0.869440377,0.028829394,-2.92E-05,0,1234
1.202139572,0.863805532,0.02793586,-3.16E-05,0,1235
1.204615162,0.858039379,0.026977446,-3.39E-05,0,1236
1.207150356,0.852145731,0.025955303,-3.61E-05,0,1237
1.209743426,0.846128464,0.024871272,-3.82E-05,0,1238
1.212392376,0.839991927,0.023727958,-4.03E-05,0,1239
1.215095208,0.833740711,0.022526825,-4.23E-05,0,1240
1.217849718,0.827379704,0.021270254,-4.42E-05,0,1241
1.22065349,0.82091397,0.019962102,-4.60E-05,0,1242
1.223504142,0.814349055,0.018603625,-4.77E-05,0,1243
1.22639908,0.80769062,0.017197827,-4.94E-05,0,1244
1.229335533,0.800944567,0.01574857,-5.08E-05,0,1245
1.232310728,0.794117212,0.014257713,-5.23E-05,0,1246
1.235321687,0.787214935,0.012729146,-5.35E-05,0,1247
1.238365338,0.78024441,0.01116632,-5.47E-05,0,1248
1.241438554,0.773212612,0.009571906,-5.58E-05,0,1249
1.244538025,0.766126633,0.007949992,-5.67E-05,0,1250
1.247660385,0.758993566,0.006305297,-5.74E-05,0,1251
1.250802265,0.751821101,0.004639658,-5.81E-05,0,1252
1.253960059,0.744616747,0.002958431,-5.86E-05,0,1253
1.257130192,0.737388372,0.001264875,-5.90E-05,0,1254
1.260308967,0.730143726,-0.000435864,-5.92E-05,0,1255
1.263492779,0.722890973,-0.002141711,-5.94E-05,0,1256
1.266677753,0.715638041,-0.003846425,-5.93E-05,0,1257
1.269860164,0.708393276,-0.005547523,-5.91E-05,0,1258
1.273036168,0.701164603,-0.007239192,-5.87E-05,0,1259
1.27620192,0.693960488,-0.008918247,-5.83E-05,0,1260
1.279353605,0.686788917,-0.01057959,-5.76E-05,0,1261
1.282487349,0.679658353,-0.01221978,-5.68E-05,0,1262
1.285599307,0.672576845,-0.013833743,-5.59E-05,0,1263
1.288685725,0.665552437,-0.015417473,-5.48E-05,0,1264
1.291742818,0.658593237,-0.016966944,-5.36E-05,0,1265
1.294766889,0.651707053,-0.018477751,-5.22E-05,0,1266
1.297754274,0.644901633,-0.019945571,-5.07E-05,0,1267
1.300701366,0.638184726,-0.021366806,-4.90E-05,0,1268
1.303604649,0.631563663,-0.02273688,-4.72E-05,0,1269
1.306460724,0.625045657,-0.024052044,-4.53E-05,0,1270
1.309266345,0.618637681,-0.02530914,-4.33E-05,0,1271
1.312018291,0.612346411,-0.026503907,-4.11E-05,0,1272
1.314713524,0.606178343,-0.027633313,-3.88E-05,0,1273
1.317349092,0.600139618,-0.028693618,-3.64E-05,0,1274
1.319922284,0.594236016,-0.029682122,-3.39E-05,0,1275
1.322430418,0.588473082,-0.030595302,-3.13E-05,0,1276
1.324871124,0.58285594,-0.031431246,-2.86E-05,0,1277
1.327242077,0.5773893,-0.032186506,-2.59E-05,0,1278
1.329541237,0.572077513,-0.032859185,-2.30E-05,0,1279
1.331766696,0.566924393,-0.033446296,-2.01E-05,0,1280
1.333916755,0.561933756,-0.033947307,-1.71E-05,0,1281
1.335989953,0.557108402,-0.034359446,-1.41E-05,0,1282
1.337985025,0.552451015,-0.034681624,-1.10E-05,0,1283
1.339900942,0.547963679,-0.034912581,-7.88E-06,0,1284
1.341736854,0.543648243,-0.035051968,-4.75E-06,0,1285
1.343492151,0.53950572,-0.035098075,-1.57E-06,0,1286
1.34516649,0.535536945,-0.03505145,1.59E-06,0,1287
1.346759723,0.531742096,-0.034911642,4.75E-06,0,1288
1.348271922,0.528120875,-0.034678439,7.92E-06,0,1289
1.349703432,0.524672568,-0.034352697,1.11E-05,0,1290
1.351054833,0.521395743,-0.033934494,1.42E-05,0,1291
1.352326871,0.51828891,-0.033425534,1.73E-05,0,1292
1.353520603,0.515349627,-0.032826424,2.03E-05,0,1293
1.354637281,0.512575209,-0.032138853,2.33E-05,0,1294
1.355678381,0.509962499,-0.031364748,2.62E-05,0,1295
1.3566456,0.507507741,-0.030505673,2.90E-05,0,1296
1.357540832,0.505206943,-0.029564273,3.18E-05,0,1297
1.358366207,0.503055453,-0.028542707,3.45E-05,0,1298
1.359124065,0.501048267,-0.027443794,3.71E-05,0,1299
1.35981691,0.499180019,-0.026270481,3.96E-05,0,1300
1.360447467,0.497444808,-0.025025652,4.19E-05,0,1301
1.361018629,0.495836467,-0.023712769,4.42E-05,0,1302
1.361533449,0.494348466,-0.022335425,4.63E-05,0,1303
1.361995162,0.492973894,-0.020897367,4.83E-05,0,1304
1.362407194,0.491705477,-0.019402828,5.02E-05,0,1305
1.362773032,0.490535647,-0.017855232,5.20E-05,0,1306
1.363096357,0.489456594,-0.016259087,5.35E-05,0,1307
1.363380925,0.488460302,-0.014618723,5.50E-05,0,1308
1.363630683,0.487538308,-0.012938501,5.63E-05,0,1309
1.363849626,0.486682147,-0.011223303,5.74E-05,0,1310
1.364041851,0.485883027,-0.009477583,5.84E-05,0,1311
1.364211471,0.485132188,-0.00770611,5.92E-05,0,1312
1.364362777,0.484420389,-0.005913359,5.99E-05,0,1313
1.364500032,0.483738691,-0.004104944,6.04E-05,0,1314
1.364627571,0.483077794,-0.002285548,6.07E-05,0,1315
1.364749731,0.482428342,-0.00045954,6.09E-05,0,1316
1.364870922,0.481781036,0.001367535,6.09E-05,0,1317
1.364995495,0.481126547,0.003191004,6.07E-05,0,1318
1.365127862,0.480455548,0.005005496,6.04E-05,0,1319
1.365272359,0.47975871,0.00680654,5.99E-05,0,1320
1.365433321,0.479026854,0.008588923,5.92E-05,0,1321
1.365615041,0.478250802,0.010347976,5.84E-05,0,1322
1.365821765,0.477421522,0.012078821,5.74E-05,0,1323
1.366057606,0.476530194,0.013777135,5.63E-05,0,1324
1.366326735,0.475568026,0.015437748,5.50E-05,0,1325
1.366633118,0.474526495,0.017056628,5.36E-05,0,1326
1.366980703,0.473397255,0.018629031,5.20E-05,0,1327
1.367373274,0.472172201,0.020150972,5.03E-05,0,1328
1.367814572,0.470843405,0.021618104,4.85E-05,0,1329
1.368308128,0.469403356,0.02302647,4.65E-05,0,1330
1.368857415,0.467844665,0.024372232,4.44E-05,0,1331
1.36946571,0.466160357,0.02565176,4.22E-05,0,1332
1.370136158,0.464343727,0.026861678,3.99E-05,0,1333
1.370871798,0.462388456,0.027997903,3.74E-05,0,1334
1.371675403,0.460288495,0.029058204,3.49E-05,0,1335
1.372549669,0.458038211,0.030039137,3.23E-05,0,1336
1.373497025,0.455632448,0.03093805,2.95E-05,0,1337
1.374519796,0.453066319,0.031752188,2.67E-05,0,1338
1.375620038,0.450335443,0.032479435,2.39E-05,0,1339
1.376799659,0.447435796,0.033117652,2.09E-05,0,1340
1.378060357,0.444363862,0.033664625,1.79E-05,0,1341
1.379403592,0.441116482,0.034119181,1.49E-05,0,1342
1.380830661,0.437691063,0.034479237,1.18E-05,0,1343
1.382342593,0.434085369,0.034744101,8.66E-06,0,1344
1.383940191,0.430297703,0.034913033,5.52E-06,0,1345
1.385624082,0.426326901,0.034984705,2.34E-06,0,1346
1.387394623,0.422172189,0.034959027,-8.38E-07,0,1347
1.389251978,0.417833328,0.034835498,-4.03E-06,0,1348
1.391196043,0.413310498,0.034614703,-7.19E-06,0,1349
1.39322649,0.408604592,0.034296254,-1.04E-05,0,1350
1.395342738,0.403716773,0.033881428,-1.35E-05,0,1351
1.397544027,0.398648828,0.033370446,-1.66E-05,0,1352
1.399829299,0.393402994,0.032764813,-1.97E-05,0,1353
1.402197302,0.387982041,0.032065612,-2.27E-05,0,1354
1.404646502,0.382389218,0.031274875,-2.57E-05,0,1355
1.407175184,0.376628309,0.030394025,-2.86E-05,0,1356
1.409781382,0.370703489,0.029425535,-3.14E-05,0,1357
1.412462906,0.364619493,0.028371647,-3.41E-05,0,1358
1.415217341,0.35838151,0.027234989,-3.68E-05,0,1359
1.41804205,0.35199514,0.026018719,-3.93E-05,0,1360
1.420934186,0.345466495,0.024725888,-4.18E-05,0,1361
1.423890696,0.338802129,0.023359746,-4.41E-05,0,1362
1.426908315,0.332008988,0.021924046,-4.63E-05,0,1363
1.429983602,0.325094372,0.020422838,-4.84E-05,0,1364
1.433112905,0.31806612,0.018859904,-5.04E-05,0,1365
1.436292426,0.310932219,0.017240039,-5.22E-05,0,1366
1.439518184,0.303701282,0.015566945,-5.39E-05,0,1367
1.442786054,0.29638195,0.013845952,-5.54E-05,0,1368
1.44609175,0.288983345,0.012081798,-5.67E-05,0,1369
1.449430862,0.281514853,0.010279342,-5.79E-05,0,1370
1.452798852,0.273986131,0.008443568,-5.89E-05,0,1371
1.456191064,0.266406983,0.006580114,-5.98E-05,0,1372
1.459602767,0.258787423,0.004694416,-6.05E-05,0,1373
1.463029147,0.251137674,0.002791802,-6.10E-05,0,1374
1.466465295,0.243468106,0.000877983,-6.13E-05,0,1375
1.469906286,0.23578912,-0.001041323,-6.14E-05,0,1376
1.473347158,0.228111222,-0.002960506,-6.14E-05,0,1377
1.476782912,0.220444962,-0.004873754,-6.11E-05,0,1378
1.480208547,0.21280089,-0.006775271,-6.07E-05,0,1379
1.483619087,0.205189541,-0.008659471,-6.01E-05,0,1380
1.487009571,0.197621331,-0.010520342,-5.93E-05,0,1381
1.490375088,0.190106645,-0.012352364,-5.84E-05,0,1382
1.493710809,0.182655677,-0.014150019,-5.72E-05,0,1383
1.497011961,0.1752785,-0.015907811,-5.59E-05,0,1384
1.500273855,0.167984948,-0.017620101,-5.45E-05,0,1385
1.503491939,0.160784632,-0.019281723,-5.28E-05,0,1386
1.506661774,0.153686911,-0.020887559,-5.10E-05,0,1387
1.509779071,0.146700829,-0.022432725,-4.90E-05,0,1388
1.512839672,0.139835104,-0.023912218,-4.69E-05,0,1389
1.515839619,0.133098111,-0.025321655,-4.47E-05,0,1390
1.518775114,0.126497805,-0.026656475,-4.23E-05,0,1391
1.521642563,0.120041765,-0.027912584,-3.98E-05,0,1392
1.524438576,0.113737136,-0.02908613,-3.71E-05,0,1393
1.527159986,0.107590564,-0.030173377,-3.44E-05,0,1394
1.529803851,0.101608261,-0.031171055,-3.15E-05,0,1395
1.532367465,0.095795885,-0.032075877,-2.86E-05,0,1396
1.534848378,0.090158604,-0.032885113,-2.55E-05,0,1397
1.537244384,0.084701054,-0.033596224,-2.24E-05,0,1398
1.539553548,0.079427302,-0.034206998,-1.92E-05,0,1399
1.541774199,0.074340858,-0.034715527,-1.60E-05,0,1400
1.543904937,0.069444656,-0.03512019,-1.27E-05,0,1401
1.545944643,0.064741053,-0.035419777,-9.42E-06,0,1402
1.547892475,0.060231797,-0.035613257,-6.08E-06,0,1403
1.549747874,0.055918068,-0.035700093,-2.73E-06,0,1404
1.55151057,0.051800419,-0.035679966,6.32E-07,0,1405
1.553180567,0.047878813,-0.035552838,3.99E-06,0,1406
1.554758162,0.044152625,-0.035319135,7.32E-06,0,1407
1.556243935,0.040620629,-0.034979594,1.06E-05,0,1408
1.557638738,0.037280995,-0.034535142,1.39E-05,0,1409
1.55894371,0.034131315,-0.033987118,1.71E-05,0,1410
1.560160258,0.031168614,-0.033337207,2.03E-05,0,1411
1.56129006,0.028389335,-0.032587353,2.34E-05,0,1412
1.562335057,0.025789371,-0.031739799,2.65E-05,0,1413
1.563297446,0.023364075,-0.030797099,2.94E-05,0,1414
1.564179676,0.021108262,-0.029762082,3.23E-05,0,1415
1.564984436,0.019016249,-0.028637863,3.50E-05,0,1416
1.565714652,0.017081846,-0.027427817,3.77E-05,0,1417
1.566373473,0.015298394,-0.026135583,4.02E-05,0,1418
1.566964262,0.013658783,-0.02476506,4.26E-05,0,1419
1.567490591,0.012155464,-0.023320352,4.49E-05,0,1420
1.567956221,0.010780478,-0.0218058,4.70E-05,0,1421
1.568365099,0.009525483,-0.020225949,4.90E-05,0,1422
1.568721341,0.00838178,-0.018585562,5.09E-05,0,1423
1.569029222,0.007340328,-0.016889543,5.26E-05,0,1424
1.56929316,0.006391787,-0.015142993,5.41E-05,0,1425
1.569517708,0.005526532,-0.013351153,5.55E-05,0,1426
1.569707534,0.004734694,-0.011519395,5.67E-05,0,1427
1.569867411,0.004006182,-0.009653215,5.77E-05,0,1428
1.570002203,0.003330715,-0.007758219,5.85E-05,0,1429
1.570116845,0.002697855,-0.005840084,5.92E-05,0,1430
1.570216338,0.002097036,-0.003904567,5.97E-05,0,1431
1.570305722,0.001517594,-0.001957467,6.00E-05,0,1432
1.570390073,0.000948808,-4.63E-06,6.02E-05,0,1433
1.570474476,0.000379919,0.001948098,6.01E-05,0,1434
1.57056402,-0.000199795,0.003894686,5.99E-05,0,1435
1.570663775,-0.000801563,0.005831969,5.96E-05,0,1436
1.570778787,-0.001434803,0.007747571,5.89E-05,0,1437
1.570914106,-0.002111435,0.009642236,5.82E-05,0,1438
1.5710748,-0.002840996,0.01150392,5.71E-05,0,1439
1.571265058,-0.003633976,0.013336392,5.62E-05,0,1440
1.571490602,-0.004500389,0.015122127,5.47E-05,0,1441
1.571755246,-0.005450726,0.016869467,5.35E-05,0,1442
1.57206376,-0.006493568,0.018565055,5.19E-05,0,1443
1.572420911,-0.007638931,0.020203047,5.01E-05,0,1444
1.572830991,-0.008895874,0.02177843,4.82E-05,0,1445
1.573297338,-0.01027298,0.023295368,4.63E-05,0,1446
1.57382472,-0.011777878,0.024735493,4.40E-05,0,1447
1.574416475,-0.013419628,0.02610547,4.18E-05,0,1448
1.575076417,-0.015204906,0.027393603,3.93E-05,0,1449
1.575807885,-0.017141342,0.02859904,3.67E-05,0,1450
1.57661374,-0.019235134,0.029719257,3.41E-05,0,1451
1.577496843,-0.021492958,0.030754231,3.15E-05,0,1452
1.578460054,-0.023920059,0.031696424,2.87E-05,0,1453
1.579506234,-0.026521206,0.03253579,2.55E-05,0,1454
