lower angle,upper angle,systemdisplacement,horizontal displacement acceleration,ticks since start (50 ticks per second)
1.429749177,0.334712088,-0.02633757,-6.84E-06,920
,,,,
1.429895596,0.334382385,-0.026408063,-3.30E-06,921
,,,,
1.429975958,0.334192932,-0.026402976,2.38E-07,922
,,,,
1.429990278,0.334143668,-0.026322191,3.77E-06,923
,,,,
1.429938779,0.334234148,-0.02616611,7.28E-06,924
,,,,
1.42982182,0.334463507,-0.025934603,1.08E-05,925
,,,,
1.429640026,0.334830552,-0.025629087,1.42E-05,926
,,,,
1.429394157,0.335333645,-0.025250294,1.76E-05,927
,,,,
1.429085181,0.33597067,-0.024799017,2.10E-05,928
,,,,
1.428714247,0.336739212,-0.024276668,2.42E-05,929
,,,,
1.428282694,0.337636501,-0.023685158,2.74E-05,930
,,,,
1.427792029,0.338659286,-0.023025915,3.05E-05,931
,,,,
1.427243919,0.339804024,-0.022300815,3.35E-05,932
,,,,
1.426640228,0.341066808,-0.021512225,3.64E-05,933
,,,,
1.425982938,0.342443377,-0.020662111,3.92E-05,934
,,,,
1.425274239,0.343929172,-0.019753423,4.19E-05,935
,,,,
1.42451644,0.345519245,-0.018788555,4.45E-05,936
,,,,
1.423711957,0.34720844,-0.017770085,4.69E-05,937
,,,,
1.42286341,0.348991305,-0.016701578,4.91E-05,938
,,,,
1.421973483,0.350862116,-0.015585936,5.13E-05,939
,,,,
1.421044991,0.352814853,-0.014426149,5.32E-05,940
,,,,
1.420080886,0.354843318,-0.013225908,5.50E-05,941
,,,,
1.419084177,0.356941074,-0.011988396,5.67E-05,942
,,,,
1.418057994,0.359101534,-0.010717473,5.82E-05,943
,,,,
1.41700551,0.361317933,-0.009416619,5.95E-05,944
,,,,
1.415930019,0.363583297,-0.008089684,6.06E-05,945
,,,,
1.414834813,0.365890622,-0.006740369,6.16E-05,946
,,,,
1.413723306,0.368232727,-0.005372893,6.23E-05,947
,,,,
1.412598894,0.37060234,-0.003990845,6.30E-05,948
,,,,
1.41146499,0.372992188,-0.002597995,6.34E-05,949
,,,,
1.410325111,0.375394851,-0.001198608,6.36E-05,950
,,,,
1.409182684,0.377803057,0.000203357,6.37E-05,951
,,,,
1.40804121,0.380209357,0.001603957,6.36E-05,952
,,,,
1.406904147,0.382606328,0.002999632,6.33E-05,953
,,,,
1.405774907,0.384986788,0.00438613,6.28E-05,954
,,,,
1.404656963,0.387343347,0.005759548,6.21E-05,955
,,,,
1.403553651,0.389668971,0.007115763,6.13E-05,956
,,,,
1.402468295,0.391956419,0.00845189,6.03E-05,957
,,,,
1.401404188,0.394198895,0.009763114,5.92E-05,958
,,,,
1.400364489,0.396389514,0.011046684,5.79E-05,959
,,,,
1.399352373,0.398521572,0.012298751,5.64E-05,960
,,,,
1.398370863,0.400588632,0.013515884,5.48E-05,961
,,,,
1.397422911,0.402584434,0.014694627,5.30E-05,962
,,,,
1.396511407,0.404502809,0.015831781,5.11E-05,963
,,,,
1.395639048,0.406337976,0.016924492,4.90E-05,964
,,,,
1.394808517,0.408084273,0.017969471,4.68E-05,965
,,,,
1.394022302,0.409736335,0.018964235,4.45E-05,966
,,,,
1.393282817,0.411289066,0.019905819,4.21E-05,967
,,,,
1.392592342,0.412737608,0.020791655,3.96E-05,968
,,,,
1.391952978,0.414077431,0.021619641,3.70E-05,969
,,,,
1.391366706,0.415304422,0.022386979,3.42E-05,970
,,,,
1.390835361,0.416414469,0.023092658,3.15E-05,971
,,,,
1.390360639,0.417404085,0.023734082,2.86E-05,972
,,,,
1.389944078,0.418270051,0.024309256,2.56E-05,973
,,,,
1.389587046,0.419009298,0.02481739,2.26E-05,974
,,,,
1.389290766,0.419619352,0.025256441,1.95E-05,975
,,,,
1.389056266,0.420097917,0.025625782,1.64E-05,976
,,,,
1.388884441,0.420443147,0.025924114,1.32E-05,977
,,,,
1.388776005,0.420653492,0.026150765,1.00E-05,978
,,,,
1.38873151,0.42072776,0.026305206,6.83E-06,979
,,,,
1.388751299,0.420665205,0.026387135,3.62E-06,980
,,,,
1.38883561,0.420465469,0.026395523,3.70E-07,981
,,,,
1.388984428,0.420128405,0.026331321,-2.83E-06,982
,,,,
1.389197619,0.41965434,0.026194478,-6.03E-06,983
,,,,
1.389474885,0.419043988,0.025984935,-9.23E-06,984
,,,,
1.389815719,0.418298393,0.025703466,-1.24E-05,985
,,,,
1.390219451,0.417418957,0.025350987,-1.55E-05,986
,,,,
1.390685246,0.416407496,0.024928254,-1.86E-05,987
,,,,
1.391212107,0.415266156,0.024436317,-2.16E-05,988
,,,,
1.391798855,0.413997352,0.023877007,-2.45E-05,989
,,,,
1.392444179,0.412604004,0.023251174,-2.74E-05,990
,,,,
1.39314659,0.411089271,0.022560602,-3.02E-05,991
,,,,
1.393904449,0.40945664,0.021807186,-3.29E-05,992
,,,,
1.394715921,0.407709986,0.020993169,-3.55E-05,993
,,,,
1.395579101,0.40585342,0.020120471,-3.81E-05,994
,,,,
1.396491886,0.403891385,0.01919166,-4.05E-05,995
,,,,
1.397452043,0.401828766,0.01820863,-4.28E-05,996
,,,,
1.398457215,0.399670422,0.017174855,-4.50E-05,997
,,,,
1.399504901,0.397421747,0.016092857,-4.70E-05,998
,,,,
1.400592492,0.395088345,0.01496534,-4.90E-05,999
,,,,
1.401717261,0.392675996,0.013795523,-5.08E-05,1000
,,,,
1.402876378,0.390190721,0.012586654,-5.24E-05,1001
,,,,
1.404066891,0.387638807,0.01134204,-5.39E-05,1002
,,,,
1.405285792,0.385026693,0.010064934,-5.53E-05,1003
,,,,
1.406529949,0.382361025,0.008758954,-5.65E-05,1004
,,,,
1.407796145,0.379648626,0.007427869,-5.75E-05,1005
,,,,
1.409081162,0.376896381,0.006075139,-5.84E-05,1006
,,,,
1.410381631,0.374111354,0.004705096,-5.91E-05,1007
,,,,
1.411694185,0.371300787,0.003321148,-5.96E-05,1008
,,,,
1.413015441,0.36847192,0.001926879,-6.00E-05,1009
,,,,
1.414341928,0.365632027,0.000526788,-6.02E-05,1010
,,,,
1.415670172,0.362788558,-0.000875546,-6.02E-05,1011
,,,,
1.416996674,0.359948903,-0.002275887,-6.01E-05,1012
,,,,
1.41831796,0.357120425,-0.00367021,-5.98E-05,1013
,,,,
1.419630573,0.354310513,-0.005054828,-5.93E-05,1014
,,,,
1.420931027,0.351526618,-0.006426006,-5.87E-05,1015
,,,,
1.42221588,0.348775923,-0.007779176,-5.79E-05,1016
,,,,
1.423481734,0.34606567,-0.00911062,-5.69E-05,1017
,,,,
1.42472525,0.343402982,-0.01041673,-5.58E-05,1018
,,,,
1.425943137,0.340794832,-0.011693675,-5.45E-05,1019
,,,,
1.42713216,0.338248044,-0.012937583,-5.30E-05,1020
,,,,
1.428289176,0.335769266,-0.01414474,-5.14E-05,1021
,,,,
1.429411129,0.333365053,-0.01531206,-4.97E-05,1022
,,,,
1.430495069,0.331041634,-0.016436028,-4.78E-05,1023
,,,,
1.431538106,0.328805089,-0.017513083,-4.57E-05,1024
,,,,
1.432537527,0.32666117,-0.018540139,-4.36E-05,1025
,,,,
1.433490695,0.324615508,-0.019514397,-4.13E-05,1026
,,,,
1.434395135,0.322673291,-0.020432735,-3.89E-05,1027
,,,,
1.435248495,0.320839524,-0.02129255,-3.64E-05,1028
,,,,
1.436048583,0.319118917,-0.022091685,-3.38E-05,1029
,,,,
1.436793328,0.317515701,-0.022826964,-3.11E-05,1030
,,,,
1.437480868,0.316033959,-0.023496965,-2.83E-05,1031
,,,,
1.438109458,0.314677268,-0.024099091,-2.54E-05,1032
,,,,
1.43867758,0.313448936,-0.024632063,-2.24E-05,1033
,,,,
1.439183832,0.312351853,-0.025093889,-1.94E-05,1034
,,,,
1.439627037,0.311388552,-0.025483434,-1.64E-05,1035
,,,,
1.440006197,0.31056115,-0.025799569,-1.33E-05,1036
,,,,
1.440320493,0.309871346,-0.026041171,-1.01E-05,1037
,,,,
1.440569312,0.309320509,-0.026207947,-6.99E-06,1038
,,,,
1.440752194,0.308909506,-0.026298787,-3.81E-06,1039
,,,,
1.44086893,0.308638901,-0.026314106,-6.41E-07,1040
,,,,
1.440919445,0.308508694,-0.026253012,2.56E-06,1041
,,,,
1.440903903,0.308518678,-0.026116419,5.71E-06,1042
,,,,
1.440822662,0.308668017,-0.02590435,8.85E-06,1043
,,,,
1.440676258,0.30895561,-0.025617604,1.20E-05,1044
,,,,
1.440465421,0.309379876,-0.025256857,1.50E-05,1045
,,,,
1.440191076,0.309938908,-0.024823435,1.80E-05,1046
,,,,
1.439854325,0.310630322,-0.024318362,2.10E-05,1047
,,,,
1.439456464,0.311451405,-0.023743311,2.39E-05,1048
,,,,
1.438998983,0.31239903,-0.02310014,2.67E-05,1049
,,,,
1.438483493,0.313469708,-0.022390305,2.95E-05,1050
,,,,
1.437911839,0.314659536,-0.021615987,3.21E-05,1051
,,,,
1.437285976,0.315964431,-0.020779707,3.46E-05,1052
,,,,
1.436608062,0.317379802,-0.019883892,3.71E-05,1053
,,,,
1.435880364,0.318900824,-0.018930999,3.94E-05,1054
,,,,
1.43510534,0.320522338,-0.017924137,4.16E-05,1055
,,,,
1.434285537,0.322238922,-0.016866112,4.37E-05,1056
,,,,
1.433423624,0.324044883,-0.015759788,4.56E-05,1057
,,,,
1.432522447,0.325934261,-0.014608808,4.74E-05,1058
,,,,
1.431584911,0.327900827,-0.013416155,4.91E-05,1059
,,,,
1.43061404,0.329938203,-0.012185484,5.06E-05,1060
,,,,
1.429612965,0.332039773,-0.010920485,5.20E-05,1061
,,,,
1.42858489,0.334198743,-0.009624828,5.32E-05,1062
,,,,
1.427533046,0.336408228,-0.008302086,5.43E-05,1063
,,,,
1.426460804,0.338661104,-0.006956224,5.52E-05,1064
,,,,
1.425371529,0.340950191,-0.005590906,5.59E-05,1065
,,,,
1.424268694,0.343268245,-0.00421075,5.65E-05,1066
,,,,
1.423155711,0.345607847,-0.002818739,5.69E-05,1067
,,,,
1.422036083,0.347961694,-0.001419551,5.72E-05,1068
,,,,
1.420913325,0.350322276,-1.70E-05,5.73E-05,1069
,,,,
1.41979091,0.352682233,0.00138497,5.72E-05,1070
,,,,
1.418672339,0.355034113,0.002782359,5.69E-05,1071
,,,,
1.417561085,0.357370526,0.00417132,5.66E-05,1072
,,,,
1.416460604,0.359684169,0.005547693,5.60E-05,1073
,,,,
1.41537428,0.361967802,0.006907908,5.53E-05,1074
,,,,
1.414305524,0.364214271,0.008247575,5.44E-05,1075
,,,,
1.413257585,0.366416574,0.009563506,5.34E-05,1076
,,,,
1.412233741,0.368567735,0.010852002,5.22E-05,1077
,,,,
1.411237151,0.370661139,0.012108957,5.09E-05,1078
,,,,
1.410270886,0.372690141,0.013331496,4.95E-05,1079
,,,,
1.409337969,0.374648392,0.014515748,4.79E-05,1080
,,,,
1.408441261,0.376529723,0.015658897,4.62E-05,1081
,,,,
1.407583566,0.378328264,0.016757314,4.43E-05,1082
,,,,
1.406767563,0.380038232,0.017808344,4.24E-05,1083
,,,,
1.405995817,0.381654173,0.018809087,4.03E-05,1084
,,,,
1.405270741,0.383170962,0.019756752,3.82E-05,1085
,,,,
1.404594676,0.384583652,0.020648531,3.59E-05,1086
,,,,
1.403969736,0.385887712,0.021482163,3.35E-05,1087
,,,,
1.403397949,0.387078762,0.022255703,3.11E-05,1088
,,,,
1.402881206,0.388152927,0.022966222,2.85E-05,1089
,,,,
1.402421207,0.389106393,0.023612818,2.59E-05,1090
,,,,
1.402019532,0.38993597,0.024192817,2.32E-05,1091
,,,,
1.401677565,0.39063859,0.024705267,2.05E-05,1092
,,,,
1.401396544,0.391211629,0.025148719,1.77E-05,1093
,,,,
1.401177556,0.391652822,0.025521688,1.49E-05,1094
,,,,
1.401021467,0.391960233,0.0258237,1.21E-05,1095
,,,,
1.400929035,0.392132372,0.026053248,9.16E-06,1096
,,,,
1.400900812,0.392168015,0.026209963,6.25E-06,1097
,,,,
1.400937186,0.39206627,0.026293771,3.34E-06,1098
,,,,
1.401038335,0.391826808,0.02630421,4.15E-07,1099
,,,,
1.401204334,0.391449541,0.026240854,-2.52E-06,1100
,,,,
1.401434989,0.390934736,0.026104672,-5.41E-06,1101
,,,,
1.401730017,0.390283138,0.025895272,-8.31E-06,1102
,,,,
1.402088911,0.38949576,0.025613576,-1.12E-05,1103
,,,,
1.402510987,0.388574094,0.025260218,-1.40E-05,1104
,,,,
1.402995423,0.387519836,0.024836378,-1.68E-05,1105
,,,,
1.403541208,0.386335224,0.024342819,-1.95E-05,1106
,,,,
1.404147149,0.38502273,0.023781237,-2.22E-05,1107
,,,,
1.404811905,0.383585334,0.023152522,-2.48E-05,1108
,,,,
1.405533955,0.382026106,0.022459262,-2.74E-05,1109
,,,,
1.406311647,0.380348682,0.021702756,-2.98E-05,1110
,,,,
1.407143162,0.378556937,0.020885051,-3.22E-05,1111
,,,,
1.408026503,0.376655102,0.020008515,-3.45E-05,1112
,,,,
1.408959569,0.374647647,0.019075546,-3.67E-05,1113
,,,,
1.409940095,0.372539401,0.018088682,-3.88E-05,1114
,,,,
1.410965697,0.37033549,0.017050364,-4.08E-05,1115
,,,,
1.412033827,0.368041277,0.015963781,-4.26E-05,1116
,,,,
1.413141863,0.365662396,0.014831644,-4.44E-05,1117
,,,,
1.414287032,0.363204718,0.013657227,-4.60E-05,1118
,,,,
1.415466459,0.360674381,0.012443684,-4.75E-05,1119
,,,,
1.416677163,0.358077675,0.011194656,-4.88E-05,1120
,,,,
1.417916075,0.355421156,0.009913479,-5.01E-05,1121
,,,,
1.419180066,0.352711529,0.00860344,-5.11E-05,1122
,,,,
1.420465873,0.349955678,0.007268515,-5.21E-05,1123
,,,,
1.421770216,0.347160608,0.005912246,-5.29E-05,1124
,,,,
1.423089729,0.34433344,0.004538635,-5.35E-05,1125
,,,,
1.424420984,0.341481447,0.003151628,-5.40E-05,1126
,,,,
1.425760538,0.33861196,0.001755044,-5.43E-05,1127
,,,,
1.427104921,0.335732341,0.000352899,-5.45E-05,1128
,,,,
1.428450615,0.332850099,-0.001051023,-5.45E-05,1129
,,,,
1.429794104,0.329972595,-0.002452174,-5.44E-05,1130
,,,,
1.4311319,0.3271074,-0.003847448,-5.41E-05,1131
,,,,
1.432460458,0.324261874,-0.005231949,-5.36E-05,1132
,,,,
1.433776305,0.321443439,-0.006601992,-5.30E-05,1133
,,,,
1.43507597,0.318659455,-0.007953591,-5.23E-05,1134
,,,,
1.436356069,0.315917134,-0.009283076,-5.14E-05,1135
,,,,
1.43761319,0.31322363,-0.010586114,-5.03E-05,1136
,,,,
1.438844056,0.310585946,-0.011859229,-4.91E-05,1137
,,,,
1.440045417,0.308010936,-0.01309854,-4.78E-05,1138
,,,,
1.44121413,0.305505276,-0.014300508,-4.63E-05,1139
,,,,
1.442347125,0.303075463,-0.015461574,-4.47E-05,1140
,,,,
1.443441452,0.300727844,-0.016578858,-4.30E-05,1141
,,,,
1.444494219,0.298468351,-0.017648043,-4.11E-05,1142
,,,,
1.445502699,0.296302885,-0.018666649,-3.91E-05,1143
,,,,
1.446464286,0.294236958,-0.019631637,-3.70E-05,1144
,,,,
1.447376506,0.292275757,-0.020539895,-3.48E-05,1145
,,,,
1.448237018,0.290424258,-0.021388861,-3.25E-05,1146
,,,,
1.449043633,0.28868711,-0.022176082,-3.01E-05,1147
,,,,
1.449794331,0.287068546,-0.022899021,-2.76E-05,1148
,,,,
1.450487242,0.285572529,-0.023555561,-2.51E-05,1149
,,,,
1.451120676,0.284202695,-0.024144051,-2.25E-05,1150
,,,,
1.451693119,0.282962203,-0.024662542,-1.98E-05,1151
,,,,
1.452203215,0.281853914,-0.025109434,-1.70E-05,1152
,,,,
1.452649818,0.280880243,-0.025483343,-1.42E-05,1153
,,,,
1.453031951,0.280043274,-0.025783259,-1.14E-05,1154
,,,,
1.453348831,0.279344648,-0.026008208,-8.55E-06,1155
,,,,
1.453599894,0.278785616,-0.026157824,-5.68E-06,1156
,,,,
1.45378472,0.278366953,-0.026231077,-2.78E-06,1157
,,,,
1.453903132,0.278089136,-0.026228282,1.06E-07,1158
,,,,
1.45395513,0.277952135,-0.026149295,2.99E-06,1159
,,,,
1.453940907,0.277955472,-0.025994004,5.88E-06,1160
,,,,
1.453860858,0.278098375,-0.025763189,8.73E-06,1161
,,,,
1.453715586,0.278379589,-0.025457689,1.15E-05,1162
,,,,
1.45350586,0.278797477,-0.025078318,1.43E-05,1163
,,,,
1.453232662,0.279349864,-0.024625732,1.71E-05,1164
,,,,
1.452897155,0.280034393,-0.024101828,1.98E-05,1165
,,,,
1.452500687,0.280848175,-0.023507978,2.24E-05,1166
,,,,
1.452044779,0.281787992,-0.022845934,2.49E-05,1167
,,,,
1.451531136,0.282850236,-0.022117698,2.74E-05,1168
,,,,
1.450961628,0.284030974,-0.021325561,2.98E-05,1169
,,,,
1.45033829,0.285325855,-0.020471639,3.21E-05,1170
,,,,
1.449663305,0.28673023,-0.019558312,3.43E-05,1171
,,,,
1.448939026,0.288239211,-0.018588801,3.64E-05,1172
,,,,
1.448167929,0.289847493,-0.017565613,3.83E-05,1173
,,,,
1.447352634,0.291549534,-0.016491827,4.02E-05,1174
,,,,
1.446495899,0.293339491,-0.015370606,4.20E-05,1175
,,,,
1.44560057,0.295211345,-0.014205271,4.36E-05,1176
,,,,
1.44466962,0.297158808,-0.012999291,4.51E-05,1177
,,,,
1.443706141,0.299175292,-0.011756042,4.64E-05,1178
,,,,
1.442713277,0.301254183,-0.010479376,4.76E-05,1179
,,,,
1.44169429,0.303388566,-0.009173052,4.87E-05,1180
,,,,
1.440652491,0.305571347,-0.007840447,4.96E-05,1181
,,,,
1.439591275,0.307795465,-0.006486178,5.04E-05,1182
,,,,
1.43851407,0.310053557,-0.005113685,5.10E-05,1183
,,,,
1.437424318,0.312338293,-0.003726747,5.15E-05,1184
,,,,
1.436325536,0.31464231,-0.00232989,5.19E-05,1185
,,,,
1.435221256,0.31695807,-0.000926905,5.20E-05,1186
,,,,
1.434114979,0.319278121,0.000478316,5.21E-05,1187
,,,,
1.433010266,0.321594924,0.001881617,5.20E-05,1188
,,,,
1.43191062,0.323901087,0.00327879,5.17E-05,1189
,,,,
1.430819557,0.326189131,0.004665906,5.13E-05,1190
,,,,
1.429740519,0.328451723,0.006039163,5.07E-05,1191
,,,,
1.428676964,0.330681533,0.007394577,5.00E-05,1192
,,,,
1.427632243,0.332871437,0.008728346,4.92E-05,1193
,,,,
1.426609681,0.335014373,0.010036717,4.82E-05,1194
,,,,
1.425612525,0.337103486,0.011315759,4.71E-05,1195
,,,,
1.424643965,0.339131922,0.01256226,4.59E-05,1196
,,,,
1.423707069,0.341093212,0.013772448,4.45E-05,1197
,,,,
1.422804819,0.342981011,0.014943016,4.30E-05,1198
,,,,
1.421940119,0.344789147,0.016070633,4.14E-05,1199
,,,,
1.421115742,0.346511692,0.017152358,3.97E-05,1200
,,,,
1.42033434,0.348143041,0.018185001,3.79E-05,1201
,,,,
1.419598461,0.349677801,0.019165557,3.59E-05,1202
,,,,
1.418910504,0.351110786,0.020091745,3.39E-05,1203
,,,,
1.41827275,0.352437228,0.020960573,3.18E-05,1204
,,,,
1.417687298,0.353652567,0.021770138,2.96E-05,1205
,,,,
1.417156161,0.35475266,0.022517467,2.73E-05,1206
,,,,
1.416681157,0.355733514,0.023201158,2.50E-05,1207
,,,,
1.416263939,0.356591642,0.023819184,2.25E-05,1208
,,,,
1.415906028,0.357323796,0.024369909,2.01E-05,1209
,,,,
1.41560878,0.357927144,0.024851532,1.75E-05,1210
,,,,
1.415373356,0.358399183,0.025262902,1.50E-05,1211
,,,,
1.415200771,0.358737767,0.025602832,1.24E-05,1212
,,,,
1.415091843,0.358941108,0.025870631,9.73E-06,1213
,,,,
1.415047244,0.359007835,0.026065266,7.07E-06,1214
,,,,
1.415067435,0.358936906,0.026186533,4.40E-06,1215
,,,,
1.41515273,0.358727723,0.026233734,1.71E-06,1216
,,,,
1.415303246,0.35837999,0.026206972,-9.69E-07,1217
,,,,
1.415518926,0.357893884,0.026106062,-3.65E-06,1218
,,,,
1.415799529,0.357269883,0.025931443,-6.31E-06,1219
,,,,
1.41614464,0.356508791,0.025684029,-8.94E-06,1220
,,,,
1.416553677,0.35561204,0.025363493,-1.16E-05,1221
,,,,
1.41702585,0.354581118,0.024971722,-1.41E-05,1222
,,,,
1.417560236,0.353418142,0.024509001,-1.67E-05,1223
,,,,
1.418155686,0.352125466,0.02397709,-1.92E-05,1224
,,,,
1.41881095,0.350705832,0.023377011,-2.16E-05,1225
,,,,
1.419524537,0.34916231,0.022710982,-2.40E-05,1226
,,,,
1.420294867,0.347498417,0.021979997,-2.63E-05,1227
,,,,
1.421120138,0.345717847,0.021186828,-2.85E-05,1228
,,,,
1.421998427,0.343824774,0.020333232,-3.06E-05,1229
,,,,
1.422927649,0.341823637,0.019421563,-3.27E-05,1230
,,,,
1.423905567,0.339719146,0.01845459,-3.47E-05,1231
,,,,
1.424929828,0.337516367,0.017434682,-3.65E-05,1232
,,,,
1.425997929,0.335220605,0.016364775,-3.83E-05,1233
,,,,
1.427107201,0.332837462,0.015248247,-3.99E-05,1234
,,,,
1.428254948,0.33037284,0.014087299,-4.15E-05,1235
,,,,
1.429438264,0.327832758,0.012886035,-4.29E-05,1236
,,,,
1.430654199,0.325223535,0.01164756,-4.42E-05,1237
,,,,
1.431899668,0.322551697,0.010375519,-4.53E-05,1238
,,,,
1.433171541,0.31982401,0.009072864,-4.64E-05,1239
,,,,
1.434466542,0.317047298,0.00774404,-4.73E-05,1240
,,,,
1.435781405,0.314228624,0.006392073,-4.81E-05,1241
,,,,
1.437112705,0.311375111,0.005021662,-4.87E-05,1242
,,,,
1.438457043,0.308494121,0.003635909,-4.92E-05,1243
,,,,
1.439810933,0.305592954,0.002239301,-4.96E-05,1244
,,,,
1.441170872,0.302679062,0.000835731,-4.98E-05,1245
,,,,
1.442533315,0.299760014,-0.000570988,-4.99E-05,1246
,,,,
1.443894715,0.296843231,-0.001976279,-4.98E-05,1247
,,,,
1.445251555,0.293936282,-0.003376698,-4.96E-05,1248
,,,,
1.446600237,0.291046739,-0.004767816,-4.92E-05,1249
,,,,
1.447937259,0.28818202,-0.006145611,-4.87E-05,1250
,,,,
1.449259118,0.285349578,-0.007506217,-4.80E-05,1251
,,,,
1.450562359,0.282556713,-0.008845546,-4.73E-05,1252
,,,,
1.451843553,0.279810667,-0.010159565,-4.63E-05,1253
,,,,
1.453099356,0.277118564,-0.011444623,-4.53E-05,1254
,,,,
1.454326474,0.274487346,-0.012696776,-4.41E-05,1255
,,,,
1.455521719,0.27192381,-0.013912578,-4.28E-05,1256
,,,,
1.456681945,0.269434571,-0.015088202,-4.13E-05,1257
,,,,
1.457804144,0.267026007,-0.016220214,-3.98E-05,1258
,,,,
1.45888541,0.264704287,-0.017305368,-3.81E-05,1259
,,,,
1.459922948,0.262475312,-0.018340383,-3.63E-05,1260
,,,,
1.460914091,0.260344714,-0.019322128,-3.44E-05,1261
,,,,
1.461856299,0.258317858,-0.020247617,-3.24E-05,1262
,,,,
1.462747187,0.25639984,-0.021114377,-3.03E-05,1263
,,,,
1.463584513,0.254595339,-0.021919485,-2.82E-05,1264
,,,,
1.464366184,0.252908826,-0.022660747,-2.59E-05,1265
,,,,
1.465090298,0.251344293,-0.023335846,-2.36E-05,1266
,,,,
1.465755091,0.249905482,-0.02394278,-2.12E-05,1267
,,,,
1.46635899,0.248595744,-0.024479885,-1.87E-05,1268
,,,,
1.466900596,0.247418001,-0.024945335,-1.62E-05,1269
,,,,
1.467378707,0.246374786,-0.025337737,-1.37E-05,1270
,,,,
1.467792296,0.245468333,-0.025656227,-1.11E-05,1271
,,,,
1.468140521,0.244700342,-0.025899418,-8.45E-06,1272
,,,,
1.468422771,0.244072154,-0.02606687,-5.82E-06,1273
,,,,
1.468638592,0.243584707,-0.026157953,-3.16E-06,1274
,,,,
1.468787738,0.243238524,-0.026172402,-5.01E-07,1275
,,,,
1.468870171,0.243033692,-0.02611024,2.15E-06,1276
,,,,
1.468886049,0.242969871,-0.025971596,4.80E-06,1277
,,,,
1.46883572,0.243046284,-0.025756707,7.44E-06,1278
,,,,
1.468719744,0.243261814,-0.025466563,1.00E-05,1279
,,,,
1.468538874,0.243614823,-0.025101795,1.26E-05,1280
,,,,
1.46829404,0.244103357,-0.024663582,1.51E-05,1281
,,,,
1.467986369,0.244725049,-0.024153284,1.76E-05,1282
,,,,
1.467617185,0.245477051,-0.02357223,2.00E-05,1283
,,,,
1.467187987,0.246356234,-0.022922357,2.24E-05,1284
,,,,
1.466700451,0.247359022,-0.022205452,2.47E-05,1285
,,,,
1.466156432,0.248481512,-0.021423773,2.69E-05,1286
,,,,
1.465557934,0.249719471,-0.020579681,2.90E-05,1287
,,,,
1.464907141,0.251068234,-0.019675467,3.11E-05,1288
,,,,
1.464206376,0.252522886,-0.018713827,3.30E-05,1289
,,,,
1.463458137,0.254078209,-0.01769799,3.49E-05,1290
,,,,
1.462665015,0.255728662,-0.016630658,3.66E-05,1291
,,,,
1.46182976,0.257468432,-0.015515045,3.82E-05,1292
,,,,
1.460955256,0.259291381,-0.01435429,3.97E-05,1293
,,,,
1.46004446,0.261191338,-0.013152285,4.11E-05,1294
,,,,
1.459100463,0.263161689,-0.011912231,4.24E-05,1295
,,,,
1.458126449,0.265195727,-0.010637952,4.35E-05,1296
,,,,
1.457125657,0.267286569,-0.009333072,4.45E-05,1297
,,,,
1.456101448,0.269427121,-0.008001578,4.54E-05,1298
,,,,
1.455057212,0.271610141,-0.006647052,4.62E-05,1299
,,,,
1.453996384,0.273828417,-0.005273774,4.68E-05,1300
,,,,
1.452922487,0.276074409,-0.003885411,4.73E-05,1301
,,,,
1.451839046,0.278340727,-0.002486407,4.76E-05,1302
,,,,
1.450749614,0.28061983,-0.001080796,4.78E-05,1303
,,,,
1.449657754,0.282904178,0.000327292,4.78E-05,1304
,,,,
1.448567026,0.285186142,0.00173419,4.78E-05,1305
,,,,
1.447481007,0.287458241,0.003135275,4.75E-05,1306
,,,,
1.446403206,0.289712965,0.004526888,4.72E-05,1307
,,,,
1.445337148,0.291942865,0.005904876,4.67E-05,1308
,,,,
1.444286303,0.294140548,0.007265411,4.60E-05,1309
,,,,
1.443254084,0.296298802,0.008604455,4.53E-05,1310
,,,,
1.44224386,0.298410535,0.009917895,4.44E-05,1311
,,,,
1.441258923,0.300468653,0.011202519,4.34E-05,1312
,,,,
1.440302462,0.302466393,0.012454678,4.23E-05,1313
,,,,
1.439377637,0.304397136,0.013670313,4.10E-05,1314
,,,,
1.438487471,0.306254387,0.014846371,3.96E-05,1315
,,,,
1.437634886,0.308031946,0.01597952,3.82E-05,1316
,,,,
1.436822713,0.309723854,0.017066277,3.66E-05,1317
,,,,
1.43605365,0.311324328,0.018103858,3.49E-05,1318
,,,,
1.435330273,0.312827885,0.01908938,3.31E-05,1319
,,,,
1.434655027,0.314229399,0.020019737,3.12E-05,1320
,,,,
1.434030221,0.315523893,0.020892675,2.93E-05,1321
,,,,
1.433458001,0.316706836,0.021705616,2.73E-05,1322
,,,,
1.432940395,0.317773908,0.022456347,2.52E-05,1323
,,,,
1.432479263,0.318721175,0.023142637,2.30E-05,1324
,,,,
1.432076276,0.31954506,0.023762755,2.08E-05,1325
,,,,
1.431732983,0.320242286,0.024314874,1.85E-05,1326
,,,,
1.431450755,0.32080999,0.024797178,1.61E-05,1327
,,,,
1.431230755,0.321245581,0.025208992,1.38E-05,1328
,,,,
1.431074024,0.321546972,0.025548467,1.13E-05,1329
,,,,
1.430981384,0.321712285,0.025815386,8.90E-06,1330
,,,,
1.430953519,0.32174018,0.026008384,6.43E-06,1331
,,,,
1.430990891,0.321629643,0.026127113,3.95E-06,1332
,,,,
