lower angle,upper angle,holding angle,system x,acceleration,
1.924817399,-0.832464695,0,-0.009616056,6.03E-06,5109
1.924519376,-0.831913948,0,-0.00883705,6.21E-06,5110
1.924203233,-0.831323147,0,-0.008041237,6.34E-06,5111
1.923869924,-0.830696106,0,-0.007221542,6.53E-06,5112
1.923521833,-0.830036163,0,-0.00638918,6.63E-06,5113
1.92316039,-0.82934761,0,-0.005540209,6.76E-06,5114
1.922787027,-0.828633785,0,-0.004675132,6.89E-06,5115
1.922404126,-0.827898979,0,-0.003800719,6.96E-06,5116
1.922013597,-0.82714653,0,-0.002922834,6.99E-06,5117
1.921616391,-0.826381207,0,-0.002029947,7.10E-06,5118
1.921215371,-0.825606346,0,-0.001138637,7.09E-06,5119
1.92081149,-0.824826241,0,-0.000239596,7.15E-06,5120
1.920407132,-0.824045181,0,0.000660405,7.16E-06,5121
1.920004205,-0.823266506,0,0.001555504,7.12E-06,5122
1.919604615,-0.822494984,0,0.002446517,7.08E-06,5123
1.919209794,-0.821734428,0,0.003335174,7.06E-06,5124
1.918822126,-0.820989132,0,0.004214703,6.99E-06,5125
1.91844304,-0.820262432,0,0.005084607,6.91E-06,5126
1.918074922,-0.81955862,0,0.00593811,6.78E-06,5127
1.917718724,-0.818881989,0,0.006784543,6.72E-06,5128
1.917376832,-0.818235874,0,0.007612674,6.58E-06,5129
1.917050676,-0.817624569,0,0.008426466,6.46E-06,5130
1.916742162,-0.817050934,0,0.009217822,6.28E-06,5131
1.916453199,-0.81651926,0,0.009985334,6.09E-06,5132
1.916184739,-0.816033363,0,0.010736106,5.96E-06,5133
1.915939168,-0.815595627,0,0.011454435,5.70E-06,5134
1.915717439,-0.815209866,0,0.01214742,5.50E-06,5135
1.915520982,-0.814879417,0,0.012814562,5.29E-06,5136
1.915351228,-0.814607143,0,0.013453122,5.07E-06,5137
1.915210084,-0.814395905,0,0.01405499,4.77E-06,5138
1.915098504,-0.814248562,0,0.014622796,4.50E-06,5139
1.915016965,-0.814167976,0,0.015164544,4.30E-06,5140
1.914967851,-0.814156055,0,0.015662273,3.95E-06,5141
1.914951162,-0.81421566,0,0.016129355,3.70E-06,5142
1.914968328,-0.814348221,0,0.016556338,3.38E-06,5143
1.915020303,-0.814555645,0,0.016941372,3.05E-06,5144
1.915107564,-0.814840794,0,0.01729244,2.78E-06,5145
1.915231542,-0.815204144,0,0.017595618,2.40E-06,5146
1.915391759,-0.815647125,0,0.017862931,2.12E-06,5147
1.915589647,-0.816171646,0,0.018087138,1.78E-06,5148
1.915825204,-0.816778183,0,0.018270421,1.45E-06,5149
1.916099385,-0.817467213,0,0.018404212,1.06E-06,5150
1.916411714,-0.818239689,0,0.018498283,7.44E-07,5151
1.916762666,-0.819096088,0,0.018549431,4.05E-07,5152
1.917152242,-0.820036888,0,0.018559815,8.21E-08,5153
1.917580442,-0.821061134,0,0.018524905,-2.76E-07,5154
1.918047742,-0.822169304,0,0.01844149,-6.60E-07,5155
1.918552713,-0.823360443,0,0.018321131,-9.52E-07,5156
1.919096307,-0.824634552,0,0.018153016,-1.33E-06,5157
1.919677095,-0.8259902,0,0.017946471,-1.63E-06,5158
1.920295076,-0.827426434,0,0.017696955,-1.97E-06,5159
1.920949773,-0.828942776,0,0.017407513,-2.29E-06,5160
1.921640233,-0.830536842,0,0.01707765,-2.61E-06,5161
1.922366456,-0.832207203,0,0.016700608,-2.98E-06,5162
1.923126535,-0.833952904,0,0.016293265,-3.22E-06,5163
1.923919992,-0.835770607,0,0.015845334,-3.54E-06,5164
1.92474635,-0.837659836,0,0.015359848,-3.83E-06,5165
1.925603704,-0.839616776,0,0.014840362,-4.10E-06,5166
1.926491574,-0.841639996,0,0.014285473,-4.38E-06,5167
1.927408055,-0.843726158,0,0.013700954,-4.61E-06,5168
1.92835267,-0.845873356,0,0.013083193,-4.87E-06,5169
1.92932351,-0.848077774,0,0.012435755,-5.11E-06,5170
1.930319623,-0.850337029,0,0.011758168,-5.34E-06,5171
1.931339101,-0.852647781,0,0.011056212,-5.54E-06,5172
1.932380513,-0.855007172,0,0.010332541,-5.71E-06,5173
1.933442907,-0.857410908,0,0.009577878,-5.95E-06,5174
1.934523896,-0.859856606,0,0.008807751,-6.07E-06,5175
1.935622529,-0.862339973,0,0.008012902,-6.26E-06,5176
1.936736421,-0.86485815,0,0.007206653,-6.35E-06,5177
1.937864618,-0.867406845,0,0.006379774,-6.51E-06,5178
1.939004735,-0.869982243,0,0.005541197,-6.61E-06,5179
1.940155343,-0.872581005,0,0.004691425,-6.69E-06,5180
1.941314534,-0.875199318,0,0.003834084,-6.75E-06,5181
1.942480878,-0.87783289,0,0.002965318,-6.84E-06,5182
1.943652467,-0.880477905,0,0.002088777,-6.90E-06,5183
1.944827394,-0.883131027,0,0.001210305,-6.91E-06,5184
1.946003751,-0.885787487,0,0.000329193,-6.93E-06,5185
1.947180108,-0.888443947,0,-0.00055399,-6.95E-06,5186
1.948354081,-0.891097069,0,-0.001428095,-6.88E-06,5187
1.949524717,-0.893741608,0,-0.002306542,-6.91E-06,5188
1.95068963,-0.896375179,0,-0.003173807,-6.82E-06,5189
1.95184739,-0.898992538,0,-0.004037991,-6.79E-06,5190
1.952996091,-0.901591301,-0.09015913,-0.004888844,-6.69E-06,5191
1.954133825,-0.904167175,0,-0.005724819,-6.57E-06,5192
1.955751256,-0.907673836,0,-0.007623013,-1.49E-05,5193
1.957350568,-0.911141872,0,-0.009499376,-1.47E-05,5194
1.958928899,-0.914565563,0,-0.011348288,-1.45E-05,5195
1.960483388,-0.917937279,0,-0.013172769,-1.43E-05,5196
1.962010221,-0.92124939,0,-0.014965307,-1.41E-05,5197
1.963506059,-0.92449379,0,-0.016725779,-1.38E-05,5198
1.964967565,-0.927663803,0,-0.018447561,-1.35E-05,5199
1.966390924,-0.930751324,0,-0.020125254,-1.32E-05,5200
1.967773275,-0.933749676,0,-0.021757448,-1.28E-05,5201
1.969111756,-0.936652184,0,-0.023342712,-1.24E-05,5202
1.970403032,-0.939452171,0,-0.024874378,-1.20E-05,5203
1.971644715,-0.94214344,0,-0.026354068,-1.16E-05,5204
1.972832994,-0.944719315,0,-0.027769882,-1.11E-05,5205
1.973966436,-0.947174549,0,-0.029129566,-1.07E-05,5206
1.975041703,-0.949502945,0,-0.030424287,-1.02E-05,5207
1.97605689,-0.951699734,0,-0.031654423,-9.64E-06,5208
1.977009134,-0.95375967,0,-0.032812076,-9.07E-06,5209
1.977897004,-0.955678463,0,-0.033900694,-8.53E-06,5210
1.978717641,-0.957450867,0,-0.034912394,-7.93E-06,5211
1.97947009,-0.959073544,0,-0.035851559,-7.36E-06,5212
1.980152444,-0.960542202,0,-0.036716446,-6.77E-06,5213
1.980762796,-0.961853504,0,-0.037501063,-6.14E-06,5214
1.981299714,-0.963004589,0,-0.038202493,-5.49E-06,5215
1.981762246,-0.963992119,0,-0.038825158,-4.87E-06,5216
1.982148961,-0.964813709,0,-0.039364041,-4.22E-06,5217
1.982459382,-0.965467453,0,-0.039822392,-3.59E-06,5218
1.982691602,-0.965951443,0,-0.040187915,-2.86E-06,5219
1.982846097,-0.966263771,0,-0.040474274,-2.24E-06,5220
1.982921914,-0.966403961,0,-0.0406732,-1.56E-06,5221
1.982918576,-0.966370583,0,-0.040785894,-8.81E-07,5222
1.982836084,-0.966163158,0,-0.040814504,-2.24E-07,5223
1.982673959,-0.965782166,0,-0.040751759,4.91E-07,5224
1.982432679,-0.965227127,0,-0.040605037,1.15E-06,5225
1.982112245,-0.96449852,0,-0.040372295,1.82E-06,5226
1.981713609,-0.963598251,0,-0.040055497,2.48E-06,5227
1.981236295,-0.962526321,0,-0.039649577,3.17E-06,5228
1.980681733,-0.961285114,0,-0.039159596,3.83E-06,5229
1.980050878,-0.95987606,0,-0.038589708,4.45E-06,5230
1.979344205,-0.958301544,0,-0.037934622,5.12E-06,5231
1.978563146,-0.956564426,0,-0.037197316,5.76E-06,5232
1.977708654,-0.954667091,0,-0.036377718,6.40E-06,5233
1.976783113,-0.952613354,0,-0.035484965,6.97E-06,5234
1.975787,-0.950406551,0,-0.034509524,7.61E-06,5235
1.974723176,-0.948050499,0,-0.033465761,8.14E-06,5236
1.973592595,-0.945549488,0,-0.032345075,8.74E-06,5237
1.972397641,-0.94290781,0,-0.031154493,9.29E-06,5238
1.971140699,-0.940130234,0,-0.029898909,9.79E-06,5239
1.969823674,-0.937222004,0,-0.02857585,1.03E-05,5240
1.96844943,-0.934188843,0,-0.027191126,1.08E-05,5241
1.967019872,-0.931036472,0,-0.025740086,1.13E-05,5242
1.965538339,-0.927770138,0,-0.024235912,1.17E-05,5243
1.964007215,-0.924396038,0,-0.022677012,1.21E-05,5244
1.962429837,-0.920921326,0,-0.021067934,1.25E-05,5245
1.960809068,-0.9173522,0,-0.019412288,1.29E-05,5246
1.959147767,-0.913696289,0,-0.017707172,1.33E-05,5247
1.957449273,-0.909959793,0,-0.015961404,1.36E-05,5248
1.955717401,-0.906150818,0,-0.014180383,1.39E-05,5249
1.953955487,-0.902276516,0,-0.012368566,1.41E-05,5250
1.952166871,-0.898344517,0,-0.010528212,1.43E-05,5251
1.95035489,-0.894363403,0,-0.008657191,1.46E-05,5252
1.948523359,-0.890340805,0,-0.006762966,1.47E-05,5253
1.946676568,-0.886284828,0,-0.004856093,1.48E-05,5254
1.944817857,-0.882204056,0,-0.002934345,1.49E-05,5255
1.942951516,-0.878106594,0,-0.001008231,1.50E-05,5256
1.941080884,-0.874001026,0,0.000924549,1.50E-05,5257
1.939209775,-0.869896412,0,0.002863234,1.51E-05,5258
1.937342958,-0.865800858,0,0.004792089,1.50E-05,5259
1.93548377,-0.861722946,0,0.006713518,1.49E-05,5260
1.933636502,-0.857671261,0,0.008619333,1.48E-05,5261
1.931804494,-0.853654861,0,0.010514225,1.47E-05,5262
1.92999299,-0.849682331,0,0.012379403,1.45E-05,5263
1.928204374,-0.845761776,0,0.014225872,1.43E-05,5264
1.926443891,-0.841901779,0,0.016034869,1.40E-05,5265
1.924714879,-0.838110924,0,0.017808997,1.38E-05,5266
1.923020677,-0.834396839,0,0.019546466,1.35E-05,5267
1.921366052,-0.830768585,0,0.021236109,1.31E-05,5268
1.919753865,-0.827233315,0,0.022879307,1.28E-05,5269
1.918187932,-0.823799133,0,0.024471192,1.24E-05,5270
1.91667159,-0.820473194,0,0.026007825,1.19E-05,5271
1.915208177,-0.817263126,0,0.027487504,1.15E-05,5272
1.913801507,-0.814175129,0,0.028896479,1.09E-05,5273
1.912453965,-0.811217308,0,0.03024604,1.05E-05,5274
1.911169366,-0.808394909,0,0.031517977,9.86E-06,5275
1.909950093,-0.805715084,0,0.032719139,9.31E-06,5276
1.908799009,-0.803182602,0,0.033839827,8.69E-06,5277
1.907718019,-0.800803661,0,0.034887817,8.12E-06,5278
1.906710462,-0.798582554,0,0.03584577,7.42E-06,5279
1.905777768,-0.796525002,0,0.036724613,6.81E-06,5280
1.904922322,-0.794634342,0,0.037513283,6.11E-06,5281
1.904146032,-0.792914867,0,0.038210577,5.40E-06,5282
1.903450326,-0.791370392,0,0.03881844,4.71E-06,5283
1.902836637,-0.7900033,0,0.03933207,3.98E-06,5284
1.902305917,-0.788816452,0,0.039754297,3.27E-06,5285
1.901859597,-0.787811756,0,0.04007804,2.51E-06,5286
1.901498155,-0.786991119,0,0.040307006,1.77E-06,5287
1.901222066,-0.786355495,0,0.040440394,1.03E-06,5288
1.901032285,-0.785905361,0,0.040469728,2.27E-07,5289
1.900927858,-0.78564167,0,0.040410384,-4.59E-07,5290
1.900909738,-0.785563946,-0.078556395,0.040249352,-1.25E-06,5291
1.900976972,-0.785670757,0,0.03999073,-2.00E-06,5292
1.901585416,-0.786850929,0,0.038657271,-1.03E-05,5293
1.902274923,-0.7882061,0,0.037229974,-1.10E-05,5294
1.90304263,-0.789731979,0,0.035720981,-1.17E-05,5295
1.903886155,-0.791421413,0,0.034123538,-1.23E-05,5296
1.904801683,-0.793266773,0,0.032444844,-1.30E-05,5297
1.905785875,-0.795259953,0,0.030684445,-1.36E-05,5298
1.906833963,-0.797392845,0,0.028858071,-1.41E-05,5299
1.907942609,-0.799656868,0,0.026963017,-1.46E-05,5300
1.909107999,-0.802042961,0,0.024999737,-1.52E-05,5301
1.910324887,-0.804542065,0,0.022984852,-1.56E-05,5302
1.911589936,-0.807144642,0,0.020911198,-1.60E-05,5303
1.912897901,-0.809841156,0,0.018793159,-1.63E-05,5304
1.914244966,-0.812621593,0,0.016626745,-1.67E-05,5305
1.915625409,-0.815476418,0,0.01443172,-1.69E-05,5306
1.917035417,-0.818394184,0,0.012197429,-1.72E-05,5307
1.91847022,-0.82136631,0,0.009937369,-1.74E-05,5308
1.919924573,-0.824380875,0,0.007654809,-1.76E-05,5309
1.921393708,-0.827428818,0,0.00536103,-1.77E-05,5310
1.922873334,-0.830498695,0,0.00305084,-1.78E-05,5311
1.924357728,-0.833580494,0,0.000741816,-1.78E-05,5312
1.925843076,-0.836663246,0,-0.001574313,-1.78E-05,5313
1.927323655,-0.839737415,0,-0.003877733,-1.77E-05,5314
1.928795652,-0.842791557,0,-0.006178878,-1.77E-05,5315
1.930253343,-0.845816612,0,-0.008455704,-1.75E-05,5316
1.931692914,-0.848801136,0,-0.010718588,-1.74E-05,5317
1.933109121,-0.851736546,0,-0.0129486,-1.72E-05,5318
1.93449767,-0.854611397,0,-0.015150735,-1.70E-05,5319
1.935854272,-0.857417583,0,-0.017314501,-1.67E-05,5320
1.937174634,-0.860144138,0,-0.019442639,-1.64E-05,5321
1.938453988,-0.862782955,0,-0.021519324,-1.60E-05,5322
1.939688996,-0.86532402,0,-0.023553496,-1.56E-05,5323
1.940874414,-0.867759705,0,-0.025521813,-1.51E-05,5324
1.942007379,-0.870079994,0,-0.027438507,-1.47E-05,5325
1.943084077,-0.87227726,0,-0.029296166,-1.43E-05,5326
1.944100217,-0.874344349,0,-0.031079891,-1.37E-05,5327
1.945052461,-0.876272202,0,-0.032794183,-1.32E-05,5328
1.945937947,-0.878054142,0,-0.034437864,-1.26E-05,5329
1.946752862,-0.879683018,0,-0.036001358,-1.20E-05,5330
1.947494821,-0.881152153,0,-0.037488802,-1.14E-05,5331
1.948160009,-0.882455349,0,-0.038886263,-1.07E-05,5332
1.948746041,-0.88358593,0,-0.040197902,-1.01E-05,5333
1.949251012,-0.884539127,0,-0.041424419,-9.42E-06,5334
1.949671582,-0.885309219,0,-0.04255504,-8.68E-06,5335
1.950005845,-0.885891438,0,-0.043590507,-7.95E-06,5336
1.95025237,-0.88628149,0,-0.044534683,-7.25E-06,5337
1.950408296,-0.886475086,0,-0.045375586,-6.45E-06,5338
1.950472192,-0.88646841,0,-0.046114938,-5.67E-06,5339
1.950443105,-0.886258125,0,-0.046757588,-4.93E-06,5340
1.950319127,-0.885841846,0,-0.047293456,-4.11E-06,5341
1.950099782,-0.88521719,0,-0.047728356,-3.34E-06,5342
1.949783162,-0.884381294,0,-0.048054454,-2.50E-06,5343
1.949369268,-0.883333683,0,-0.04827415,-1.68E-06,5344
1.948857621,-0.882071972,0,-0.048393352,-9.14E-07,5345
1.94824727,-0.880596638,0,-0.048399548,-4.75E-08,5346
1.947538213,-0.878906727,0,-0.048297416,7.83E-07,5347
1.946730928,-0.877002239,0,-0.048092574,1.57E-06,5348
1.945825414,-0.874884129,0,-0.04778098,2.39E-06,5349
1.944821672,-0.872553349,0,-0.047358606,3.24E-06,5350
1.943721131,-0.870010853,0,-0.046837362,3.99E-06,5351
1.942523793,-0.867259026,0,-0.04620666,4.83E-06,5352
1.941231088,-0.864300728,0,-0.045469642,5.64E-06,5353
1.939844445,-0.86113739,0,-0.044636086,6.38E-06,5354
1.93836482,-0.857773304,0,-0.043697236,7.19E-06,5355
1.936794118,-0.85421133,0,-0.042661595,7.92E-06,5356
1.935133771,-0.850455761,0,-0.041525724,8.69E-06,5357
1.93338664,-0.846511364,0,-0.040299963,9.38E-06,5358
1.931553678,-0.842383385,0,-0.038971089,1.02E-05,5359
1.9296387,-0.838076115,0,-0.037562338,1.08E-05,5360
1.927643136,-0.833595753,0,-0.036061366,1.15E-05,5361
1.925570325,-0.828948975,0,-0.034474955,1.21E-05,5362
1.923423127,-0.824141502,0,-0.032808981,1.27E-05,5363
1.921204881,-0.819180965,0,-0.031065751,1.33E-05,5364
1.918918447,-0.814074039,0,-0.029246639,1.39E-05,5365
1.91656764,-0.808828831,0,-0.027357028,1.44E-05,5366
1.914156274,-0.803453445,0,-0.025402275,1.49E-05,5367
1.911687688,-0.79795599,0,-0.023382318,1.54E-05,5368
1.909166173,-0.792345047,0,-0.021305587,1.59E-05,5369
1.906596021,-0.786630154,0,-0.019175991,1.63E-05,5370
1.903981046,-0.78082037,0,-0.016994233,1.67E-05,5371
1.901326017,-0.774925709,0,-0.014767272,1.70E-05,5372
1.898635701,-0.768955708,0,-0.012504294,1.73E-05,5373
1.895914392,-0.76292038,0,-0.010206762,1.75E-05,5374
1.893166856,-0.756830215,0,-0.00787924,1.78E-05,5375
1.890398339,-0.750696182,0,-0.005529408,1.79E-05,5376
1.88761361,-0.744529247,0,-0.003159454,1.81E-05,5377
1.884817437,-0.738339424,0,-0.000776061,1.82E-05,5378
1.882016019,-0.732138634,0,0.001606878,1.82E-05,5379
1.87921317,-0.725937843,0,0.003998257,1.82E-05,5380
1.87641509,-0.719748497,0,0.006382002,1.82E-05,5381
1.873627023,-0.713582039,0,0.008753005,1.81E-05,5382
1.870853738,-0.707449436,0,0.011109399,1.80E-05,5383
1.868101434,-0.701362133,0,0.013435202,1.77E-05,5384
1.865374402,-0.69533205,0,0.015738733,1.75E-05,5385
1.862677888,-0.689369678,0,0.018010487,1.73E-05,5386
1.86001809,-0.683486938,0,0.020236892,1.70E-05,5387
1.857399778,-0.677694321,0,0.022413991,1.66E-05,5388
1.854827718,-0.672002792,0,0.024540185,1.62E-05,5389
1.85230668,-0.666423321,0,0.026613927,1.58E-05,5390
1.849842862,-0.660966396,-0.06609664,0.028614795,1.52E-05,5391
1.847439603,-0.655641556,0,0.030550911,1.47E-05,5392
1.845510797,-0.651255608,0,0.031552331,7.62E-06,5393
1.843650178,-0.647017956,0,0.032480979,7.06E-06,5394
1.841861085,-0.642934322,0,0.033326406,6.43E-06,5395
1.840145902,-0.639009476,0,0.03408458,5.76E-06,5396
1.838506059,-0.635247707,0,0.03476024,5.14E-06,5397
1.83694394,-0.631652355,0,0.035342345,4.42E-06,5398
1.8354605,-0.628227711,0,0.035841193,3.79E-06,5399
1.834057645,-0.624975681,0,0.036244264,3.06E-06,5400
1.832736329,-0.621898651,0,0.036552484,2.34E-06,5401
1.831497029,-0.618999004,0,0.036772342,1.67E-06,5402
1.830341176,-0.616278172,0,0.036894494,9.28E-07,5403
1.829269246,-0.613736629,0,0.036916023,1.63E-07,5404
1.828280763,-0.611374855,0,0.036845146,-5.38E-07,5405
1.827375726,-0.609193325,0,0.036684501,-1.22E-06,5406
1.826554612,-0.607191086,0,0.036424082,-1.98E-06,5407
1.825816945,-0.605367184,0,0.036065017,-2.73E-06,5408
1.825161294,-0.603720188,0,0.035617233,-3.40E-06,5409
1.824587182,-0.602247715,0,0.035074775,-4.12E-06,5410
1.824093656,-0.60094738,0,0.03443725,-4.84E-06,5411
1.823678807,-0.599816799,0,0.033715419,-5.47E-06,5412
1.823341684,-0.598852158,0,0.032901798,-6.17E-06,5413
1.8230799,-0.598049641,0,0.03200564,-6.79E-06,5414
1.822892026,-0.59740448,0,0.031020302,-7.47E-06,5415
1.822775201,-0.596911907,0,0.029955886,-8.07E-06,5416
1.822727517,-0.596567631,0,0.02881366,-8.66E-06,5417
1.822746114,-0.596364975,0,0.027594277,-9.24E-06,5418
1.82282813,-0.596298695,0,0.026305443,-9.76E-06,5419
1.822970704,-0.596362114,0,0.024947785,-1.03E-05,5420
1.823170499,-0.596548557,0,0.023527506,-1.08E-05,5421
1.82342513,-0.596851349,0,0.022039621,-1.13E-05,5422
1.823729829,-0.597262383,0,0.020500009,-1.17E-05,5423
1.824082212,-0.597774506,0,0.018901312,-1.21E-05,5424
1.82447751,-0.598379612,0,0.017259389,-1.24E-05,5425
1.824912862,-0.599070072,0,0.0155701,-1.28E-05,5426
1.825383977,-0.599836826,0,0.01383899,-1.31E-05,5427
1.825886563,-0.600671291,0,0.012073957,-1.34E-05,5428
1.826416806,-0.601565838,0,0.010282015,-1.36E-05,5429
1.826970891,-0.602510452,0,0.008458398,-1.38E-05,5430
1.827544526,-0.603496552,0,0.006610991,-1.40E-05,5431
1.828132943,-0.604514599,0,0.004748544,-1.41E-05,5432
1.828731851,-0.605556488,0,0.002881282,-1.41E-05,5433
1.829337911,-0.606611729,0,0.000996499,-1.42E-05,5434
1.829945878,-0.607671738,0,-0.000886776,-1.42E-05,5435
1.830551461,-0.608727455,0,-0.002763035,-1.42E-05,5436
1.831150846,-0.609769344,0,-0.004634703,-1.41E-05,5437
1.831739263,-0.610787869,0,-0.006493049,-1.40E-05,5438
1.832313375,-0.611774445,0,-0.008341373,-1.40E-05,5439
1.832867459,-0.612720013,0,-0.010157451,-1.37E-05,5440
1.833398656,-0.613615513,0,-0.011952516,-1.36E-05,5441
1.833902673,-0.614452362,0,-0.013718727,-1.33E-05,5442
1.834375219,-0.615221977,0,-0.015448251,-1.31E-05,5443
1.834812001,-0.615915775,0,-0.017133261,-1.27E-05,5444
1.835209684,-0.616525173,0,-0.018777081,-1.24E-05,5445
1.835564927,-0.617042542,0,-0.020378339,-1.21E-05,5446
1.835872964,-0.617460251,0,-0.021918959,-1.16E-05,5447
1.83613141,-0.617770672,0,-0.023408729,-1.12E-05,5448
1.836335973,-0.617966175,0,-0.024835162,-1.08E-05,5449
1.836484269,-0.618040085,0,-0.026203365,-1.03E-05,5450
1.836572484,-0.617985725,0,-0.027501743,-9.79E-06,5451
1.836597757,-0.617796898,0,-0.028727502,-9.24E-06,5452
1.836557225,-0.617466927,0,-0.029880213,-8.69E-06,5453
1.836448983,-0.616991043,0,-0.030961199,-8.14E-06,5454
1.836269693,-0.616363525,0,-0.031959782,-7.52E-06,5455
1.836017446,-0.615579128,0,-0.032879663,-6.93E-06,5456
1.835689859,-0.61463356,0,-0.03371428,-6.29E-06,5457
1.835285501,-0.61352253,0,-0.034468234,-5.68E-06,5458
1.834801511,-0.612242222,0,-0.035127063,-4.96E-06,5459
1.834237413,-0.610789299,0,-0.035701839,-4.33E-06,5460
1.833590821,-0.609160423,0,-0.036181346,-3.61E-06,5461
1.832861261,-0.607353687,0,-0.036569625,-2.92E-06,5462
1.832047776,-0.605366707,0,-0.03686751,-2.24E-06,5463
1.831148938,-0.603197575,0,-0.037067907,-1.51E-06,5464
1.830164746,-0.600845337,0,-0.037175767,-8.11E-07,5465
1.829094247,-0.598308563,0,-0.037187241,-8.63E-08,5466
1.82793744,-0.59558773,0,-0.037100224,6.54E-07,5467
1.826694326,-0.592682362,0,-0.036917336,1.37E-06,5468
1.82536538,-0.58959341,0,-0.036639714,2.09E-06,5469
1.823951081,-0.586321354,0,-0.036270865,2.77E-06,5470
1.822451429,-0.582867622,0,-0.035803978,3.51E-06,5471
1.820867852,-0.5792346,0,-0.035244297,4.20E-06,5472
1.819201307,-0.575424671,0,-0.034591471,4.90E-06,5473
1.817453221,-0.57144022,0,-0.033850752,5.56E-06,5474
1.815624551,-0.567284584,0,-0.033017042,6.26E-06,5475
1.813717202,-0.562961578,0,-0.032094076,6.93E-06,5476
1.81173356,-0.558475494,0,-0.031088831,7.55E-06,5477
1.809675054,-0.553830147,0,-0.02999942,8.18E-06,5478
1.807544545,-0.549031734,0,-0.028828908,8.78E-06,5479
1.805344419,-0.544084549,0,-0.027584252,9.34E-06,5480
1.803077058,-0.538995266,0,-0.026260482,9.93E-06,5481
1.800745324,-0.533769608,0,-0.024862999,1.05E-05,5482
1.798353032,-0.528414249,0,-0.023403702,1.09E-05,5483
1.795902566,-0.522936344,0,-0.021875161,1.15E-05,5484
1.793397264,-0.517343044,0,-0.020281195,1.20E-05,5485
1.790841893,-0.511642456,0,-0.018637773,1.23E-05,5486
1.788238839,-0.505842209,0,-0.016934979,1.28E-05,5487
1.78559287,-0.499950409,0,-0.015188747,1.31E-05,5488
1.782907323,-0.493976116,0,-0.013393209,1.35E-05,5489
1.780186967,-0.487928391,0,-0.011559454,1.37E-05,5490
1.777436093,-0.481816292,-0.048181629,-0.009692889,1.40E-05,5491
1.774658517,-0.475648403,0,-0.007795624,1.42E-05,5492
1.772178964,-0.470059395,0,-0.006526036,9.51E-06,5493
1.769680337,-0.464431286,0,-0.00523189,9.69E-06,5494
1.767166928,-0.458771706,0,-0.003925737,9.78E-06,5495
1.764641122,-0.45308733,0,-0.002602191,9.91E-06,5496
1.762106733,-0.447385311,0,-0.001270497,9.96E-06,5497
1.759566621,-0.441672325,0,6.91E-05,1.00E-05,5498
1.757024125,-0.435955048,0,0.001410616,1.00E-05,5499
1.754482583,-0.430240631,0,0.002750595,1.00E-05,5500
1.751945333,-0.424535751,0,0.004083109,9.96E-06,5501
1.749415712,-0.418848515,0,0.005409553,9.92E-06,5502
1.746896581,-0.413184643,0,0.006724905,9.83E-06,5503
1.744392232,-0.407551765,0,0.008016724,9.66E-06,5504
1.741904573,-0.401956558,0,0.009296321,9.56E-06,5505
1.739437894,-0.396406174,0,0.010548849,9.36E-06,5506
1.736995057,-0.390907288,0,0.011774206,9.15E-06,5507
1.734578923,-0.385466099,0,0.012969869,8.93E-06,5508
1.73219283,-0.380089283,0,0.014130031,8.66E-06,5509
1.729839639,-0.374783516,0,0.015254632,8.40E-06,5510
1.727522687,-0.36955452,0,0.016332995,8.05E-06,5511
1.725244359,-0.364408493,0,0.017368374,7.73E-06,5512
1.723007039,-0.359350681,0,0.018359146,7.40E-06,5513
1.720814065,-0.354387283,0,0.019297093,7.00E-06,5514
1.718667344,-0.349522591,0,0.020181448,6.60E-06,5515
1.716569738,-0.344762802,0,0.021009753,6.18E-06,5516
1.714522676,-0.340111256,0,0.021782101,5.76E-06,5517
1.71252902,-0.335573196,0,0.022491129,5.29E-06,5518
1.710590676,-0.331151962,0,0.023131171,4.77E-06,5519
1.7087086,-0.326851845,0,0.023712996,4.34E-06,5520
1.706884698,-0.322675705,0,0.024228485,3.84E-06,5521
1.705120877,-0.318626881,0,0.024671963,3.31E-06,5522
1.703418092,-0.314707756,0,0.025044369,2.78E-06,5523
1.701777295,-0.310920715,0,0.025346643,2.25E-06,5524
1.700198964,-0.307267666,0,0.025583032,1.76E-06,5525
1.698685006,-0.303749561,0,0.02573553,1.14E-06,5526
1.697234468,-0.300367832,0,0.025823235,6.53E-07,5527
1.695848779,-0.297122955,0,0.025831435,6.11E-08,5528
1.69452794,-0.294015408,0,0.025762739,-5.11E-07,5529
1.693270997,-0.291044712,0,0.025626378,-1.02E-06,5530
1.692078904,-0.288210392,0,0.025408457,-1.62E-06,5531
1.690950231,-0.285511971,0,0.025123979,-2.12E-06,5532
1.6898845,-0.282947063,0,0.024766503,-2.66E-06,5533
1.688881711,-0.280514717,0,0.024331203,-3.24E-06,5534
1.687939481,-0.27821207,0,0.023832289,-3.71E-06,5535
1.687057809,-0.276037216,0,0.023259979,-4.26E-06,5536
1.686234788,-0.27398634,0,0.022617743,-4.78E-06,5537
1.685468511,-0.272057056,0,0.021916462,-5.21E-06,5538
1.684758023,-0.270245075,0,0.021145543,-5.73E-06,5539
1.684100465,-0.268546581,0,0.020320017,-6.14E-06,5540
1.683494882,-0.266957283,0,0.019429275,-6.62E-06,5541
1.682937936,-0.265471935,0,0.018486705,-7.00E-06,5542
1.682428197,-0.264086246,0,0.017487475,-7.42E-06,5543
1.681962804,-0.262794018,0,0.016434223,-7.82E-06,5544
